UniprotID	GeneID	TranscriptID	ProteinID	Symbol	Strand	Chrom	UniprotEntryName	Length	logit_s_mean	logit_s_sd	s_mean	s_lower	s_upper	s_median
Q15629	ENSG00000067167	ENST00000262213	ENSP00000262213	TRAM1	-	8	TRAM1_HUMAN	374	-2.5624325275421143	1.5721402168273926	0.1359916627407074	0.00352701498195529	0.6268919706344604	0.0715956762433052
Q9Y6D6	ENSG00000066777	ENST00000262215	ENSP00000262215	ARFGEF1	-	8	BIG1_HUMAN	1849	-2.713562250137329	2.815715789794922	0.20372280478477478	0.0002658629964571446	0.9429529905319214	0.062177807092666626
Q8IXZ2	ENSG00000014164	ENST00000262577	ENSP00000262577	ZC3H3	-	8	ZC3H3_HUMAN	948	-4.911325931549072	2.472809076309204	0.056100230664014816	5.7830166042549536e-05	0.48382845520973206	0.007308905012905598
P57764	ENSG00000104518	ENST00000262580	ENSP00000262580	GSDMD	+	8	GSDMD_HUMAN	484	-5.419187068939209	1.6256968975067139	0.013865295797586441	0.00018306364654563367	0.09683654457330704	0.004411202389746904
Q9NX62	ENSG00000104331	ENST00000262644	ENSP00000262644	BPNT2	-	8	IMPA3_HUMAN	359	-4.265456199645996	1.49033522605896	0.03445597365498543	0.0007561913807876408	0.20677880942821503	0.013850915245711803
P61019	ENSG00000104388	ENST00000262646	ENSP00000262646	RAB2A	+	8	RAB2A_HUMAN	212	-3.1596388816833496	3.3414762020111084	0.19932891428470612	6.074221892049536e-05	0.9673759341239929	0.04071315377950668
Q96GY0	ENSG00000104427	ENST00000263849	ENSP00000263849	ZC2HC1A	+	8	ZC21A_HUMAN	325	-4.8852763175964355	1.5341557264328003	0.022171467542648315	0.0003735197242349386	0.1325743943452835	0.007500354666262865
P13232	ENSG00000104432	ENST00000263851	ENSP00000263851	IL7	-	8	IL7_HUMAN	177	-3.3474600315093994	3.032426118850708	0.17479261755943298	9.225102257914841e-05	0.9306027889251709	0.03397843614220619
P06746	ENSG00000070501	ENST00000265421	ENSP00000265421	POLB	+	8	DPOLB_HUMAN	335	-6.067181587219238	1.728428602218628	0.00900331512093544	7.830359390936792e-05	0.0641925111413002	0.0023123370483517647
P05937	ENSG00000104327	ENST00000265431	ENSP00000265431	CALB1	-	8	CALB1_HUMAN	261	-5.020920276641846	1.6329481601715088	0.02126762457191944	0.0002687555970624089	0.1393858641386032	0.006555197294801474
O60934	ENSG00000104320	ENST00000265433	ENSP00000265433	NBN	-	8	NBN_HUMAN	754	-6.202319622039795	1.5129969120025635	0.005909943021833897	0.00010434131399961188	0.03780049458146095	0.002020637271925807
P41145	ENSG00000082556	ENST00000265572	ENSP00000265572	OPRK1	-	8	OPRK_HUMAN	380	-5.104537010192871	1.9549517631530762	0.029443955048918724	0.00013152637984603643	0.21876101195812225	0.006032536271959543
Q9Y3Q7	ENSG00000168619	ENST00000265707	ENSP00000265707	ADAM18	+	8	ADA18_HUMAN	739	-6.5207600593566895	1.274560809135437	0.0032969063613563776	0.00012109025556128472	0.017590202391147614	0.0014703841879963875
Q99965	ENSG00000104755	ENST00000265708	ENSP00000265708	ADAM2	-	8	ADAM2_HUMAN	735	-6.9718427658081055	2.4768190383911133	0.01197581086307764	7.309569809876848e-06	0.10742038488388062	0.0009370440384373069
Q92794	ENSG00000083168	ENST00000265713	ENSP00000265713	KAT6A	-	8	KAT6A_HUMAN	2004	-5.8362812995910645	1.602085828781128	0.009694618172943592	0.00012635211169254035	0.06319498270750046	0.0029111800249665976
Q9UKQ2	ENSG00000042980	ENST00000265769	ENSP00000265769	ADAM28	+	8	ADA28_HUMAN	775	-5.869447231292725	1.8858431577682495	0.013882202096283436	7.009199180174619e-05	0.10217739641666412	0.0028164791874587536
Q9Y3T6	ENSG00000104679	ENST00000265806	ENSP00000265806	R3HCC1	+	8	R3HC1_HUMAN	440	-6.1846771240234375	1.4843162298202515	0.005284095648676157	0.00011233828990953043	0.036422356963157654	0.002056528814136982
Q9H788	ENSG00000104611	ENST00000265807	ENSP00000265807	SH2D4A	+	8	SH24A_HUMAN	454	-5.567597389221191	1.1232504844665527	0.006595528218895197	0.0004224031581543386	0.033372968435287476	0.003805112559348345
Q14534	ENSG00000104549	ENST00000265896	ENSP00000265896	SQLE	+	8	ERG1_HUMAN	574	-2.9508280754089355	2.2466557025909424	0.1457700878381729	0.0006394951487891376	0.8103886246681213	0.0496973879635334
Q9Y4C4	ENSG00000147324	ENST00000276282	ENSP00000276282	MFHAS1	-	8	MFHA1_HUMAN	1052	-5.414912223815918	2.225839614868164	0.03290855512022972	5.671147664543241e-05	0.2587748169898987	0.004430015571415424
Q96QB1	ENSG00000164741	ENST00000276297	ENSP00000276297	DLC1	-	8	RHG07_HUMAN	1528	-4.443329811096191	1.5762181282043457	0.03329161927103996	0.0005350257852114737	0.2052174061536789	0.01162011083215475
P54219	ENSG00000036565	ENST00000276373	ENSP00000276373	SLC18A1	-	8	VMAT1_HUMAN	525	-6.035112380981445	1.6270242929458618	0.008225824683904648	9.863152808975428e-05	0.05487792566418648	0.0023875136394053698
P21281	ENSG00000147416	ENST00000276390	ENSP00000276390	ATP6V1B2	+	8	VATB2_HUMAN	511	-3.03273606300354	2.419088363647461	0.15675035119056702	0.0004203249409329146	0.846653401851654	0.045968685299158096
Q15825	ENSG00000147434	ENST00000276410	ENSP00000276410	CHRNA6	-	8	ACHA6_HUMAN	494	-6.435301303863525	1.66457200050354	0.005783294327557087	6.141459743957967e-05	0.040202248841524124	0.001601356896571815
Q9NQY0	ENSG00000147439	ENST00000276416	ENSP00000276416	BIN3	-	8	BIN3_HUMAN	253	-5.849569320678711	1.3133950233459473	0.006573645863682032	0.00021953581017442048	0.036426156759262085	0.002872862620279193
O60496	ENSG00000147443	ENST00000276420	ENSP00000276420	DOK2	-	8	DOK2_HUMAN	412	-6.438165187835693	1.3192623853683472	0.003748216200619936	0.00012048421194776893	0.020786253735423088	0.0015967845683917403
O14763	ENSG00000120889	ENST00000276431	ENSP00000276431	TNFRSF10B	-	8	TR10B_HUMAN	440	-6.197396755218506	1.8040316104888916	0.009262791834771633	5.927679012529552e-05	0.06528011709451675	0.0020305889192968607
Q9H7D0	ENSG00000147459	ENST00000276440	ENSP00000276440	DOCK5	+	8	DOCK5_HUMAN	1870	-5.928791522979736	1.6923314332962036	0.00978242140263319	9.651651635067537e-05	0.06837759166955948	0.0026546306908130646
P49675	ENSG00000147465	ENST00000276449	ENSP00000276449	STAR	-	8	STAR_HUMAN	285	-5.317132949829102	1.5527896881103516	0.013981939293444157	0.0002338623016839847	0.09332291036844254	0.004882842767983675
Q9BRT9	ENSG00000147536	ENST00000276533	ENSP00000276533	GINS4	+	8	SLD5_HUMAN	223	-5.740309238433838	1.875535249710083	0.014762957580387592	8.13807564554736e-05	0.11261267215013504	0.0032034791074693203
Q9NVT9	ENSG00000104442	ENST00000276569	ENSP00000276569	ARMC1	-	8	ARMC1_HUMAN	282	-4.747921943664551	2.2208428382873535	0.04797140136361122	0.00011157591507071629	0.40247833728790283	0.008595175109803677
Q9UF47	ENSG00000147570	ENST00000276570	ENSP00000276570	DNAJC5B	+	8	DNJ5B_HUMAN	199	-6.5679707527160645	1.2575212717056274	0.003172908676788211	0.00011942921992158517	0.01625007949769497	0.0014026745921000838
P06850	ENSG00000147571	ENST00000276571	ENSP00000276571	CRH	-	8	CRF_HUMAN	196						
Q9Y2Q9	ENSG00000147586	ENST00000276585	ENSP00000276585	MRPS28	-	8	RT28_HUMAN	187	-6.488921642303467	1.8045567274093628	0.006833571474999189	4.4242195144761354e-05	0.04963947832584381	0.0015178798930719495
Q53H82	ENSG00000147592	ENST00000276590	ENSP00000276590	LACTB2	-	8	LACB2_HUMAN	288	-5.9072265625	1.3057445287704468	0.006097771227359772	0.00021036872931290418	0.033960260450839996	0.0027123424224555492
Q9GZV8	ENSG00000147596	ENST00000276594	ENSP00000276594	PRDM14	-	8	PRD14_HUMAN	571	-5.25609827041626	1.2456655502319336	0.010237556882202625	0.0004537286004051566	0.05653825029730797	0.005188553128391504
P54274	ENSG00000147601	ENST00000276603	ENSP00000276603	TERF1	+	8	TERF1_HUMAN	439	-6.127040386199951	1.6195086240768433	0.007601082790642977	9.130452235694975e-05	0.04960145428776741	0.0021782771218568087
Q8TE54	ENSG00000147606	ENST00000276609	ENSP00000276609	SLC26A7	+	8	S26A7_HUMAN	656	-5.2162275314331055	1.392804503440857	0.012795491144061089	0.0003539241151884198	0.07681848108768463	0.005398464389145374
Q96QS6	ENSG00000147613	ENST00000276616	ENSP00000276616	PSKH2	-	8	KPSH2_HUMAN	385	-5.646546840667725	2.159545421600342	0.02274644561111927	5.122779111843556e-05	0.19561725854873657	0.00351726938970387
Q9NX95	ENSG00000147642	ENST00000276646	ENSP00000276646	SYBU	-	8	SYBU_HUMAN	663	-4.563378810882568	2.097168445587158	0.05228463187813759	0.000170986691955477	0.3886469304561615	0.010319174267351627
Q9Y561	ENSG00000147650	ENST00000276654	ENSP00000276654	LRP12	-	8	LRP12_HUMAN	859	-3.6430037021636963	2.36995792388916	0.11110853403806686	0.0002514448424335569	0.7314573526382446	0.025506023317575455
Q6UXX9	ENSG00000147655	ENST00000276659	ENSP00000276659	RSPO2	-	8	RSPO2_HUMAN	243	-4.593598365783691	2.228078603744507	0.055957574397325516	0.00012835886445827782	0.44358029961586	0.010015074163675308
Q9Y6M9	ENSG00000147684	ENST00000276689	ENSP00000276689	NDUFB9	+	8	NDUB9_HUMAN	179	-5.816524028778076	1.561501383781433	0.0093673225492239	0.00013954129826743156	0.05974661186337471	0.0029690968804061413
Q6P1N9	ENSG00000147687	ENST00000276692	ENSP00000276692	TATDN1	-	8	TATD1_HUMAN	297	-5.612588882446289	2.2245562076568604	0.02609831839799881	4.665708547690883e-05	0.22226108610630035	0.0036383182741701603
Q96K31	ENSG00000189376	ENST00000276704	ENSP00000276704	C8orf76	-	8	CH076_HUMAN	380	-6.075788497924805	1.785918951034546	0.010176119394600391	6.936039426364005e-05	0.0707351490855217	0.0022925655357539654
Q9BYG8	ENSG00000147697	ENST00000276708	ENSP00000276708	GSDMC	-	8	GSDMC_HUMAN	508	-4.803586959838867	1.5784131288528442	0.025156766176223755	0.00037163763772696257	0.15316973626613617	0.008133582770824432
Q96KS9	ENSG00000154319	ENST00000284486	ENSP00000284486	FAM167A	-	8	F167A_HUMAN	214	-4.434340000152588	2.2914204597473145	0.06574300676584244	0.00013294504606164992	0.5141867399215698	0.011723814532160759
Q969S2	ENSG00000154328	ENST00000284503	ENSP00000284503	NEIL2	+	8	NEIL2_HUMAN	332	-5.186458587646484	1.7775020599365234	0.020684367045760155	0.00017157840193249285	0.15412363409996033	0.005560680758208036
Q9Y6Y9	ENSG00000154589	ENST00000284818	ENSP00000284818	LY96	+	8	LY96_HUMAN	160	-5.538525104522705	1.7212289571762085	0.015076391398906708	0.000134734291350469	0.10293987393379211	0.003916919697076082
P00918	ENSG00000104267	ENST00000285379	ENSP00000285379	CA2	+	8	CAH2_HUMAN	260	-4.975776195526123	1.9245691299438477	0.031702928245067596	0.00015877527766861022	0.23081956803798676	0.0068558319471776485
P07451	ENSG00000164879	ENST00000285381	ENSP00000285381	CA3	+	8	CAH3_HUMAN	260	-4.744982719421387	1.3917330503463745	0.020384084433317184	0.0005680520553141832	0.11740511655807495	0.00862025748938322
Q8N8Y2	ENSG00000147614	ENST00000285393	ENSP00000285393	ATP6V0D2	+	8	VA0D2_HUMAN	350	-5.044521331787109	1.6321016550064087	0.0209667906165123	0.0002629242662806064	0.13638320565223694	0.0064032780937850475
Q14990	ENSG00000155087	ENST00000285402	ENSP00000285402	ODF1	+	8	ODFP1_HUMAN	250	-2.3872339725494385	2.953585624694824	0.24321706593036652	0.0002812022576108575	0.9677572846412659	0.08415136486291885
Q13118	ENSG00000155090	ENST00000285407	ENSP00000285407	KLF10	-	8	KLF10_HUMAN	480	-4.2251434326171875	2.389070510864258	0.07749620825052261	0.00013533327728509903	0.6123851537704468	0.014412480406463146
Q8N4L2	ENSG00000155099	ENST00000285419	ENSP00000285419	PIP4P2	-	8	PP4P2_HUMAN	257	-3.789214849472046	1.799575924873352	0.06857358664274216	0.0006641630316153169	0.43484506011009216	0.022113295271992683
Q9NUQ2	ENSG00000155189	ENST00000285518	ENSP00000285518	AGPAT5	+	8	PLCE_HUMAN	364	-5.849249362945557	1.2052502632141113	0.005923979915678501	0.0002714404254220426	0.029684334993362427	0.002873779274523258
Q8TB45	ENSG00000155792	ENST00000286234	ENSP00000286234	DEPTOR	+	8	DPTOR_HUMAN	409	-5.300220012664795	1.6372840404510498	0.01701079122722149	0.00020155688980594277	0.10995490849018097	0.004965714644640684
P40145	ENSG00000155897	ENST00000286355	ENSP00000286355	ADCY8	-	8	ADCY8_HUMAN	1251	-5.548662185668945	1.6021336317062378	0.0129024563357234	0.000168436105013825	0.08252399414777756	0.003877566894516349
P11245	ENSG00000156006	ENST00000286479	ENSP00000286479	NAT2	+	8	ARY2_HUMAN	290						
P51512	ENSG00000156103	ENST00000286614	ENSP00000286614	MMP16	-	8	MMP16_HUMAN	607	-1.8550407886505127	1.0966920852661133	0.17834414541721344	0.017906591296195984	0.573081910610199	0.13528214395046234
Q96NL8	ENSG00000156172	ENST00000286688	ENSP00000286688	C8orf37	-	8	CF418_HUMAN	207	-4.3405680656433105	2.7093701362609863	0.09525984525680542	6.436764670070261e-05	0.7250598073005676	0.012861549854278564
Q6KF10	ENSG00000156466	ENST00000287020	ENSP00000287020	GDF6	-	8	GDF6_HUMAN	455	-3.355027198791504	3.032350778579712	0.17303813993930817	9.15691489353776e-05	0.9301029443740845	0.03373092785477638
P14927	ENSG00000156467	ENST00000287022	ENSP00000287022	UQCRB	-	8	QCR7_HUMAN	111	-5.444116115570068	2.0558059215545654	0.024397552013397217	7.686207391088828e-05	0.1954764574766159	0.004303061868995428
Q96E29	ENSG00000156469	ENST00000287025	ENSP00000287025	MTERF3	-	8	MTEF3_HUMAN	417	-5.352790355682373	1.5937440395355225	0.01457328163087368	0.0002082691789837554	0.0971667692065239	0.004712606780230999
P62888	ENSG00000156482	ENST00000287038	ENSP00000287038	RPL30	-	8	RL30_HUMAN	115	-3.7429115772247314	3.0034801959991455	0.14247696101665497	6.574742292286828e-05	0.8950881958007812	0.023137040436267853
Q9ULS6	ENSG00000156486	ENST00000287042	ENSP00000287042	KCNS2	+	8	KCNS2_HUMAN	477						
O95429	ENSG00000156735	ENST00000287322	ENSP00000287322	BAG4	+	8	BAG4_HUMAN	457	-6.232081413269043	1.6734989881515503	0.007501247338950634	7.394764543278143e-05	0.04963815212249756	0.0019615020137280226
Q96DN5	ENSG00000156787	ENST00000287380	ENSP00000287380	TBC1D31	+	8	TBC31_HUMAN	1066	-6.0276360511779785	1.729324221611023	0.009581739082932472	8.131901267915964e-05	0.06671863049268723	0.0024053871165961027
Q96HA8	ENSG00000156795	ENST00000287387	ENSP00000287387	NTAQ1	+	8	NTAQ1_HUMAN	205	-5.422674179077148	1.5629184246063232	0.013457446359097958	0.00020630736253224313	0.08632072806358337	0.004395914264023304
Q6PL18	ENSG00000156802	ENST00000287394	ENSP00000287394	ATAD2	-	8	ATAD2_HUMAN	1390	-3.914783239364624	1.824932336807251	0.06088022515177727	0.0005574473761953413	0.4162999987602234	0.019554851576685905
Q96MF7	ENSG00000156831	ENST00000287437	ENSP00000287437	NSMCE2	+	8	NSE2_HUMAN	247	-5.931758880615234	1.2684823274612427	0.005806791130453348	0.00022082078794483095	0.0309009812772274	0.0026467861607670784
Q6NT76	ENSG00000147421	ENST00000287701	ENSP00000287701	HMBOX1	+	8	HMBX1_HUMAN	420	-2.607327699661255	2.7474536895751953	0.2101302444934845	0.0003379626723472029	0.9414523839950562	0.06866830587387085
Q70Z35	ENSG00000046889	ENST00000288368	ENSP00000288368	PREX2	+	8	PREX2_HUMAN	1606	-5.1546196937561035	1.9103329181671143	0.025336962193250656	0.000136533664772287	0.19616538286209106	0.005739542655646801
Q8TCX5	ENSG00000158106	ENST00000289013	ENSP00000289013	RHPN1	+	8	RHPN1_HUMAN	670	-5.749431610107422	1.324020504951477	0.007742807734757662	0.00023765250807628036	0.04091830924153328	0.0031744809821248055
Q86V87	ENSG00000158863	ENST00000289921	ENSP00000289921	FAM160B2	+	8	FHI2B_HUMAN	743	-5.155653953552246	1.4674715995788574	0.014776306226849556	0.0003248425491619855	0.09283824265003204	0.0057336436584591866
Q05901	ENSG00000147432	ENST00000289957	ENSP00000289957	CHRNB3	+	8	ACHB3_HUMAN	458	-5.69113302230835	2.1330976486206055	0.02059527486562729	5.1600516599137336e-05	0.18088874220848083	0.00336440815590322
Q8NAV2	ENSG00000241852	ENST00000289989	ENSP00000289989	C8orf58	+	8	CH058_HUMAN	365	-6.072213172912598	1.7307583093643188	0.00886488612741232	7.755571277812123e-05	0.06416455656290054	0.002300758147612214
P52823	ENSG00000159167	ENST00000290271	ENSP00000290271	STC1	-	8	STC1_HUMAN	247	-3.008474111557007	3.0303232669830322	0.193990558385849	0.00013000628678128123	0.9493505954742432	0.047044504433870316
P15538	ENSG00000160882	ENST00000292427	ENSP00000292427	CYP11B1	-	8	C11B1_HUMAN	503	-6.154494762420654	1.6831519603729248	0.008633939549326897	7.841545448172837e-05	0.05439375340938568	0.0021194121800363064
Q17RY6	ENSG00000160886	ENST00000292430	ENSP00000292430	LY6K	+	8	LY6K_HUMAN	165	-3.1099207401275635	3.270671844482422	0.20605525374412537	7.334088877541944e-05	0.9644452929496765	0.04269988462328911
Q16553	ENSG00000160932	ENST00000292494	ENSP00000292494	LY6E	+	8	LY6E_HUMAN	131	-4.783891201019287	2.3525989055633545	0.05252372473478317	8.314017031807452e-05	0.456886887550354	0.00829402543604374
Q9UK41	ENSG00000160948	ENST00000292510	ENSP00000292510	VPS28	-	8	VPS28_HUMAN	221	-5.456018447875977	2.358187198638916	0.03540310263633728	4.1992396290879697e-05	0.3027881383895874	0.004252364858984947
Q15048	ENSG00000160959	ENST00000292524	ENSP00000292524	LRRC14	+	8	LRC14_HUMAN	493	-5.544020652770996	2.1661534309387207	0.025778580456972122	5.6028042308753356e-05	0.2144281566143036	0.0038955367635935545
Q9BRH9	ENSG00000198169	ENST00000292562	ENSP00000292562	ZNF251	-	8	ZN251_HUMAN	671	-4.954444885253906	2.507962465286255	0.05517609789967537	5.170208532945253e-05	0.4902692139148712	0.007002611644566059
Q01469	ENSG00000164687	ENST00000297258	ENSP00000297258	FABP5	+	8	FABP5_HUMAN	135	-3.3800063133239746	3.0907483100891113	0.17555809020996094	7.965219265315682e-05	0.9357008934020996	0.03292619436979294
Q96CF2	ENSG00000164695	ENST00000297265	ENSP00000297265	CHMP4C	+	8	CHM4C_HUMAN	233	-5.173587322235107	1.7395895719528198	0.02122577466070652	0.00018720475782174617	0.1462833434343338	0.005632310640066862
O76081	ENSG00000147509	ENST00000297313	ENSP00000297313	RGS20	+	8	RGS20_HUMAN	388	-5.812963485717773	1.7864774465560913	0.011925674974918365	9.01094899745658e-05	0.0901724174618721	0.002979655284434557
Q9H6I2	ENSG00000164736	ENST00000297316	ENSP00000297316	SOX17	+	8	SOX17_HUMAN	414	-3.6493821144104004	2.9958667755126953	0.14522568881511688	7.327831553993747e-05	0.902243971824646	0.025347962975502014
Q96LL4	ENSG00000164743	ENST00000297324	ENSP00000297324	C8orf48	+	8	CH048_HUMAN	319						
O60216	ENSG00000164754	ENST00000297338	ENSP00000297338	RAD21	-	8	RAD21_HUMAN	631	-2.2915842533111572	1.92766535282135	0.18342454731464386	0.0023064459674060345	0.8155630230903625	0.09182234853506088
Q96HR3	ENSG00000164758	ENST00000297347	ENSP00000297347	MED30	+	8	MED30_HUMAN	178	-5.227957248687744	2.263855218887329	0.03557508438825607	6.3460371166002e-05	0.3119792640209198	0.005335847847163677
O00300	ENSG00000164761	ENST00000297350	ENSP00000297350	TNFRSF11B	-	8	TR11B_HUMAN	401	-3.6234922409057617	2.586599349975586	0.12243066728115082	0.00016770549700595438	0.8094052672386169	0.025995507836341858
Q8IVN8	ENSG00000164764	ENST00000297354	ENSP00000297354	SBSPON	-	8	SBSPO_HUMAN	264	-5.002224445343018	1.7413842678070068	0.024603435769677162	0.0002214096166426316	0.1695001870393753	0.006678078789263964
Q7Z407	ENSG00000164796	ENST00000297405	ENSP00000297405	CSMD3	-	8	CSMD3_HUMAN	3707	-4.375146389007568	1.7980668544769287	0.04124513268470764	0.0003708685399033129	0.2992232143878937	0.012429853901267052
Q14159	ENSG00000164808	ENST00000297423	ENSP00000297423	SPIDR	+	8	SPIDR_HUMAN	915	-6.143692493438721	1.3988958597183228	0.005663143005222082	0.00013836486323270947	0.03223593533039093	0.0021423816215246916
P12838	ENSG00000164821	ENST00000297435	ENSP00000297435	DEFA4	-	8	DEF4_HUMAN	97	-6.391070365905762	1.6488924026489258	0.006078092381358147	6.619497435167432e-05	0.04072638973593712	0.0016736548859626055
Q01524	ENSG00000164822	ENST00000297436	ENSP00000297436	DEFA6	-	8	DEF6_HUMAN	100	-6.124648094177246	1.7773712873458862	0.009301693178713322	6.716899952152744e-05	0.06654191762208939	0.0021834829822182655
P60022	ENSG00000164825	ENST00000297439	ENSP00000297439	DEFB1	-	8	DEFB1_HUMAN	68	-4.770988941192627	2.8745787143707275	0.0800645649433136	3.027796992682852e-05	0.7033042311668396	0.008400825783610344
Q96NL1	ENSG00000164841	ENST00000297459	ENSP00000297459	TMEM74	-	8	TMM74_HUMAN	305						
Q8TCU3	ENSG00000164893	ENST00000297524	ENSP00000297524	SLC7A13	-	8	S7A13_HUMAN	470	-6.171462535858154	0.8923486471176147	0.0031751578208059072	0.0003631128929555416	0.011861898005008698	0.002083828207105398
Q9H2D1	ENSG00000164933	ENST00000297578	ENSP00000297578	SLC25A32	-	8	MFTC_HUMAN	315	-6.135672569274902	1.827360987663269	0.009748698212206364	6.023277819622308e-05	0.07215084135532379	0.002159595023840666
Q9H295	ENSG00000164935	ENST00000297581	ENSP00000297581	DCSTAMP	+	8	DCSTP_HUMAN	470	-6.109580993652344	1.666542410850525	0.007905792444944382	8.473100751871243e-05	0.05503297597169876	0.0022165575064718723
