GeneID	TranscriptID	ProteinID	Symbol	Strand	Chrom
ENSG00000075624	ENST00000646664	ENSP00000494750	ACTB	-	7
ENSG00000075618	ENST00000382361	ENSP00000371798	FSCN1	+	7
ENSG00000082014	ENST00000262188	ENSP00000262188	SMARCD3	-	7
ENSG00000015520	ENST00000381160	ENSP00000370552	NPC1L1	-	7
ENSG00000135164	ENST00000331242	ENSP00000332171	DMTF1	+	7
ENSG00000173852	ENST00000638088	ENSP00000490722	DPY19L1	-	7
ENSG00000106178	ENST00000222902	ENSP00000222902	CCL24	-	7
ENSG00000106404	ENST00000308344	ENSP00000308870	CLDN15	-	7
ENSG00000213265	ENST00000356588	ENSP00000348996	TSGA13	-	7
ENSG00000158683	ENST00000289672	ENSP00000289672	PKD1L1	-	7
ENSG00000196652	ENST00000326775	ENSP00000322872	ZKSCAN5	+	7
ENSG00000166448	ENST00000339375	ENSP00000341256	TMEM130	-	7
ENSG00000002726	ENST00000360937	ENSP00000354193	AOC1	+	7
ENSG00000164776	ENST00000297373	ENSP00000297373	PHKG1	-	7
ENSG00000129103	ENST00000434526	ENSP00000400922	SUMF2	+	7
ENSG00000011275	ENST00000389902	ENSP00000374552	RNF216	-	7
ENSG00000164542	ENST00000440378	ENSP00000390837	KIAA0895	-	7
ENSG00000106443	ENST00000634607	ENSP00000489535	PHF14	+	7
ENSG00000157219	ENST00000287907	ENSP00000287907	HTR5A	+	7
ENSG00000106608	ENST00000453200	ENSP00000396918	URGCP	-	7
ENSG00000106477	ENST00000223208	ENSP00000223208	CEP41	-	7
ENSG00000091140	ENST00000205402	ENSP00000205402	DLD	+	7
ENSG00000091136	ENST00000222399	ENSP00000222399	LAMB1	-	7
ENSG00000127399	ENST00000359623	ENSP00000352642	LRRC61	+	7
ENSG00000106538	ENST00000223271	ENSP00000223271	RARRES2	-	7
ENSG00000155561	ENST00000285968	ENSP00000285968	NUP205	+	7
ENSG00000136193	ENST00000242059	ENSP00000242059	SCRN1	-	7
ENSG00000106080	ENST00000222803	ENSP00000222803	FKBP14	-	7
ENSG00000106624	ENST00000223357	ENSP00000223357	AEBP1	+	7
ENSG00000106631	ENST00000223364	ENSP00000223364	MYL7	-	7
ENSG00000176428	ENST00000324941	ENSP00000320416	VPS37D	+	7
ENSG00000176410	ENST00000395176	ENSP00000378605	DNAJC30	-	7
ENSG00000071462	ENST00000265758	ENSP00000265758	BUD23	+	7
ENSG00000106089	ENST00000222812	ENSP00000222812	STX1A	-	7
ENSG00000165215	ENST00000395145	ENSP00000378577	CLDN3	-	7
ENSG00000165171	ENST00000297873	ENSP00000297873	METTL27	-	7
ENSG00000175877	ENST00000320531	ENSP00000316775	TMEM270	+	7
ENSG00000106344	ENST00000223073	ENSP00000223073	RBM28	-	7
ENSG00000106348	ENST00000338791	ENSP00000345096	IMPDH1	-	7
ENSG00000135245	ENST00000257696	ENSP00000257696	HILPDA	+	7
ENSG00000165055	ENST00000262432	ENSP00000262432	METTL2B	+	7
ENSG00000160993	ENST00000292566	ENSP00000292566	ALKBH4	-	7
ENSG00000161036	ENST00000292616	ENSP00000292616	LRWD1	+	7
ENSG00000170667	ENST00000465829	ENSP00000417895	RASA4B	-	7
ENSG00000105808	ENST00000262940	ENSP00000262940	RASA4	-	7
ENSG00000267368	ENST00000340457	ENSP00000342938	UPK3BL1	-	7
ENSG00000105792	ENST00000389297	ENSP00000373948	CFAP69	+	7
ENSG00000105793	ENST00000222511	ENSP00000222511	GTPBP10	+	7
ENSG00000157224	ENST00000496677	ENSP00000419053	CLDN12	+	7
ENSG00000058091	ENST00000380050	ENSP00000369390	CDK14	+	7
ENSG00000157240	ENST00000287934	ENSP00000287934	FZD1	+	7
ENSG00000251154	ENST00000509356	ENSP00000504097	PTTG1IP2	+	7
ENSG00000105974	ENST00000341049	ENSP00000339191	CAV1	+	7
ENSG00000105976	ENST00000397752	ENSP00000380860	MET	+	7
ENSG00000050344	ENST00000056233	ENSP00000056233	NFE2L3	+	7
ENSG00000122565	ENST00000396386	ENSP00000379670	CBX3	+	7
ENSG00000106588	ENST00000223321	ENSP00000223321	PSMA2	-	7
ENSG00000106591	ENST00000223324	ENSP00000223324	MRPL32	+	7
ENSG00000105821	ENST00000379263	ENSP00000368565	DNAJC2	-	7
ENSG00000170615	ENST00000306312	ENSP00000304783	SLC26A5	-	7
ENSG00000049540	ENST00000252034	ENSP00000252034	ELN	+	7
ENSG00000106683	ENST00000336180	ENSP00000336740	LIMK1	+	7
ENSG00000105819	ENST00000249269	ENSP00000249269	PMPCB	+	7
ENSG00000161057	ENST00000292644	ENSP00000292644	PSMC2	+	7
ENSG00000005469	ENST00000331536	ENSP00000331981	CROT	+	7
ENSG00000005471	ENST00000649586	ENSP00000496956	ABCB4	-	7
ENSG00000085563	ENST00000622132	ENSP00000478255	ABCB1	-	7
ENSG00000196262	ENST00000468812	ENSP00000419425	PPIA	+	7
ENSG00000105968	ENST00000308153	ENSP00000308405	H2AZ2	-	7
ENSG00000146676	ENST00000395699	ENSP00000379051	PURB	-	7
ENSG00000136279	ENST00000448521	ENSP00000411701	DBNL	+	7
ENSG00000164708	ENST00000297283	ENSP00000297283	PGAM2	-	7
ENSG00000122678	ENST00000242248	ENSP00000242248	POLM	-	7
ENSG00000106636	ENST00000223369	ENSP00000223369	YKT6	+	7
ENSG00000127951	ENST00000248598	ENSP00000248598	FGL2	-	7
ENSG00000146535	ENST00000275364	ENSP00000275364	GNA12	-	7
ENSG00000086730	ENST00000460943	ENSP00000420494	LAT2	+	7
ENSG00000049541	ENST00000055077	ENSP00000055077	RFC2	-	7
ENSG00000106665	ENST00000223398	ENSP00000223398	CLIP2	+	7
ENSG00000198286	ENST00000396946	ENSP00000380150	CARD11	-	7
ENSG00000122641	ENST00000242208	ENSP00000242208	INHBA	-	7
ENSG00000106123	ENST00000652003	ENSP00000498670	EPHB6	+	7
ENSG00000165125	ENST00000359396	ENSP00000352358	TRPV6	-	7
ENSG00000127412	ENST00000265310	ENSP00000265310	TRPV5	-	7
ENSG00000197993	ENST00000355265	ENSP00000347409	KEL	-	7
ENSG00000159763	ENST00000291009	ENSP00000291009	PIP	+	7
ENSG00000165131	ENST00000409607	ENSP00000386450	LLCFC1	+	7
ENSG00000164675	ENST00000324698	ENSP00000324882	IQUB	-	7
ENSG00000128609	ENST00000355749	ENSP00000347988	NDUFA5	-	7
ENSG00000146809	ENST00000451215	ENSP00000416433	ASB15	+	7
ENSG00000170807	ENST00000458573	ENSP00000411932	LMOD2	+	7
ENSG00000106299	ENST00000223023	ENSP00000223023	WASL	-	7
ENSG00000106302	ENST00000223026	ENSP00000223026	HYAL4	+	7
ENSG00000106333	ENST00000223061	ENSP00000223061	PCOLCE	+	7
ENSG00000106330	ENST00000393950	ENSP00000377522	MOSPD3	+	7
ENSG00000106327	ENST00000223051	ENSP00000223051	TFR2	-	7
ENSG00000077080	ENST00000160382	ENSP00000160382	ACTL6B	-	7
ENSG00000172354	ENST00000303210	ENSP00000305260	GNB2	+	7
ENSG00000172336	ENST00000303151	ENSP00000304353	POP7	+	7
ENSG00000130427	ENST00000252723	ENSP00000252723	EPO	+	7
ENSG00000146839	ENST00000613979	ENSP00000480750	ZAN	+	7
ENSG00000196411	ENST00000358173	ENSP00000350896	EPHB4	-	7
ENSG00000146828	ENST00000354161	ENSP00000275730	SLC12A9	+	7
ENSG00000087077	ENST00000200457	ENSP00000200457	TRIP6	+	7
ENSG00000087087	ENST00000611405	ENSP00000480421	SRRT	+	7
ENSG00000176125	ENST00000388761	ENSP00000373413	UFSP1	-	7
ENSG00000146830	ENST00000678049	ENSP00000503354	GIGYF1	-	7
ENSG00000186645	ENST00000671986	ENSP00000501236	SPDYE17	-	7
ENSG00000178397	ENST00000313324	ENSP00000317289	FAM220A	-	7
ENSG00000136238	ENST00000348035	ENSP00000258737	RAC1	+	7
ENSG00000164535	ENST00000297056	ENSP00000297056	DAGLB	-	7
ENSG00000136240	ENST00000258739	ENSP00000258739	KDELR2	-	7
ENSG00000164889	ENST00000413384	ENSP00000405600	SLC4A2	+	7
ENSG00000128595	ENST00000249364	ENSP00000249364	CALU	+	7
ENSG00000128596	ENST00000297788	ENSP00000297788	CCDC136	+	7
ENSG00000128524	ENST00000249289	ENSP00000249289	ATP6V1F	+	7
ENSG00000272899	ENST00000609480	ENSP00000490280	ATP6V1FNB	+	7
ENSG00000128604	ENST00000357234	ENSP00000349770	IRF5	+	7
ENSG00000158457	ENST00000486685	ENSP00000483872	TSPAN33	+	7
ENSG00000128602	ENST00000249373	ENSP00000249373	SMO	+	7
ENSG00000106571	ENST00000395925	ENSP00000379258	GLI3	-	7
ENSG00000136247	ENST00000335965	ENSP00000337475	ZDHHC4	+	7
ENSG00000170419	ENST00000402613	ENSP00000384103	VSTM2A	+	7
ENSG00000105926	ENST00000222644	ENSP00000222644	MPP6	+	7
ENSG00000243566	ENST00000334348	ENSP00000334938	UPK3B	+	7
ENSG00000136267	ENST00000402815	ENSP00000384909	DGKB	-	7
ENSG00000004866	ENST00000323984	ENSP00000325673	ST7	+	7
ENSG00000006606	ENST00000005180	ENSP00000005180	CCL26	-	7
ENSG00000128591	ENST00000325888	ENSP00000327145	FLNC	+	7
ENSG00000122566	ENST00000618183	ENSP00000478691	HNRNPA2B1	-	7
ENSG00000275896	ENST00000539842	ENSP00000488338	PRSS2	+	7
ENSG00000006704	ENST00000424337	ENSP00000408477	GTF2IRD1	+	7
ENSG00000164597	ENST00000297135	ENSP00000297135	COG5	-	7
ENSG00000197150	ENST00000358849	ENSP00000351717	ABCB8	+	7
ENSG00000154710	ENST00000284957	ENSP00000284957	RABGEF1	+	7
ENSG00000075790	ENST00000005259	ENSP00000005259	BCAP29	+	7
ENSG00000010270	ENST00000009041	ENSP00000009041	STARD3NL	+	7
ENSG00000146833	ENST00000349062	ENSP00000275736	TRIM4	-	7
ENSG00000158525	ENST00000474905	ENSP00000417314	CPA5	+	7
ENSG00000266265	ENST00000583337	ENSP00000463287	KLF14	-	7
ENSG00000243335	ENST00000639828	ENSP00000492240	KCTD7	+	7
ENSG00000180535	ENST00000609256	ENSP00000476312	BHLHA15	+	7
ENSG00000198742	ENST00000361368	ENSP00000355326	SMURF1	-	7
ENSG00000164651	ENST00000418710	ENSP00000408792	SP8	-	7
ENSG00000146574	ENST00000316731	ENSP00000314544	CCZ1B	-	7
ENSG00000136297	ENST00000401401	ENSP00000384141	MMD2	-	7
ENSG00000136237	ENST00000665637	ENSP00000499535	RAPGEF5	-	7
ENSG00000136244	ENST00000258743	ENSP00000258743	IL6	+	7
ENSG00000087085	ENST00000241069	ENSP00000241069	ACHE	-	7
ENSG00000257923	ENST00000292535	ENSP00000292535	CUX1	+	7
ENSG00000196683	ENST00000358435	ENSP00000351214	TOMM7	-	7
ENSG00000105889	ENST00000678116	ENSP00000503251	STEAP1B	-	7
ENSG00000008282	ENST00000455385	ENSP00000388336	SYPL1	-	7
ENSG00000105835	ENST00000222553	ENSP00000222553	NAMPT	-	7
ENSG00000181072	ENST00000680005	ENSP00000505686	CHRM2	+	7
ENSG00000146858	ENST00000275766	ENSP00000275766	ZC3HAV1L	-	7
ENSG00000105939	ENST00000242351	ENSP00000242351	ZC3HAV1	-	7
ENSG00000105948	ENST00000464848	ENSP00000419279	TTC26	+	7
ENSG00000157741	ENST00000473989	ENSP00000418648	UBN2	+	7
ENSG00000128610	ENST00000442488	ENSP00000411145	FEZF1	-	7
ENSG00000008311	ENST00000417368	ENSP00000403768	AASS	-	7
ENSG00000260097	ENST00000563237	ENSP00000485230	SPDYE6	-	7
ENSG00000128563	ENST00000397912	ENSP00000381010	PRKRIP1	+	7
ENSG00000189056	ENST00000428762	ENSP00000392423	RELN	-	7
ENSG00000164815	ENST00000297431	ENSP00000297431	ORC5	-	7
ENSG00000128617	ENST00000249389	ENSP00000249389	OPN1SW	-	7
ENSG00000122687	ENST00000242257	ENSP00000242257	MRM2	-	7
ENSG00000106266	ENST00000222990	ENSP00000222990	SNX8	-	7
ENSG00000106263	ENST00000360876	ENSP00000354125	EIF3B	+	7
ENSG00000136213	ENST00000618655	ENSP00000481912	CHST12	+	7
ENSG00000002822	ENST00000265854	ENSP00000265854	MAD1L1	-	7
ENSG00000122674	ENST00000325974	ENSP00000325681	CCZ1	+	7
ENSG00000155034	ENST00000382368	ENSP00000371805	FBXL18	-	7
ENSG00000106125	ENST00000265299	ENSP00000265299	MINDY4	+	7
ENSG00000240583	ENST00000311813	ENSP00000311165	AQP1	+	7
ENSG00000106128	ENST00000326139	ENSP00000320180	GHRHR	+	7
ENSG00000078549	ENST00000304166	ENSP00000306620	ADCYAP1R1	+	7
ENSG00000185467	ENST00000327442	ENSP00000330878	KPNA7	-	7
ENSG00000106628	ENST00000610533	ENSP00000480186	POLD2	-	7
ENSG00000013374	ENST00000568733	ENSP00000454264	NUB1	+	7
ENSG00000236398	ENST00000446620	ENSP00000405095	TAS2R39	+	7
ENSG00000221937	ENST00000408947	ENSP00000386210	TAS2R40	+	7
ENSG00000197448	ENST00000358406	ENSP00000351181	GSTK1	+	7
ENSG00000178826	ENST00000359333	ENSP00000352284	TMEM139	+	7
ENSG00000106144	ENST00000310447	ENSP00000312664	CASP2	+	7
ENSG00000159784	ENST00000443739	ENSP00000410603	FAM131B	-	7
ENSG00000159840	ENST00000322764	ENSP00000324422	ZYX	+	7
ENSG00000146904	ENST00000275815	ENSP00000275815	EPHA1	-	7
ENSG00000185899	ENST00000332690	ENSP00000327724	TAS2R60	+	7
ENSG00000221855	ENST00000408916	ENSP00000386201	TAS2R41	+	7
ENSG00000271079	ENST00000420911	ENSP00000474204	CTAGE15	+	7
ENSG00000188037	ENST00000343257	ENSP00000339867	CLCN1	+	7
ENSG00000127914	ENST00000356239	ENSP00000348573	AKAP9	+	7
ENSG00000157680	ENST00000614521	ENSP00000479053	DGKI	-	7
ENSG00000066923	ENST00000615138	ENSP00000477973	STAG3	+	7
ENSG00000122591	ENST00000432176	ENSP00000403396	FAM126A	-	7
ENSG00000164604	ENST00000424100	ENSP00000396763	GPR85	-	7
ENSG00000106268	ENST00000356714	ENSP00000349148	NUDT1	+	7
ENSG00000136271	ENST00000258772	ENSP00000258772	DDX56	-	7
ENSG00000106682	ENST00000265753	ENSP00000265753	EIF4H	+	7
ENSG00000164638	ENST00000396872	ENSP00000380081	SLC29A4	+	7
ENSG00000155849	ENST00000310758	ENSP00000312185	ELMO1	-	7
ENSG00000189143	ENST00000340958	ENSP00000342445	CLDN4	+	7
ENSG00000258083	ENST00000641559	ENSP00000493151	OR9A4	+	7
ENSG00000213215	ENST00000641412	ENSP00000493004	OR2F1	+	7
ENSG00000196329	ENST00000358647	ENSP00000351473	GIMAP5	+	7
ENSG00000240720	ENST00000458448	ENSP00000405987	LRRD1	-	7
ENSG00000146776	ENST00000419735	ENSP00000410759	ATXN7L1	-	7
ENSG00000161048	ENST00000465647	ENSP00000419188	NAPEPLD	-	7
ENSG00000132434	ENST00000254770	ENSP00000254770	LANCL2	+	7
ENSG00000055609	ENST00000262189	ENSP00000262189	KMT2C	-	7
ENSG00000146678	ENST00000275525	ENSP00000275525	IGFBP1	+	7
ENSG00000146674	ENST00000613132	ENSP00000477772	IGFBP3	-	7
ENSG00000170852	ENST00000304056	ENSP00000302586	KBTBD2	-	7
ENSG00000122642	ENST00000242209	ENSP00000242209	FKBP9	+	7
ENSG00000122643	ENST00000610140	ENSP00000476480	NT5C3A	-	7
ENSG00000164610	ENST00000297157	ENSP00000297157	RP9	-	7
ENSG00000197008	ENST00000307355	ENSP00000303533	ZNF138	+	7
ENSG00000205085	ENST00000682356	ENSP00000506740	FAM71F2	+	7
ENSG00000187416	ENST00000424859	ENSP00000393128	LHFPL3	+	7
ENSG00000075303	ENST00000341119	ENSP00000344831	SLC25A40	-	7
ENSG00000006634	ENST00000265728	ENSP00000265728	DBF4	+	7
ENSG00000075142	ENST00000265729	ENSP00000265729	SRI	-	7
ENSG00000127954	ENST00000380079	ENSP00000369419	STEAP4	-	7
ENSG00000186088	ENST00000257626	ENSP00000257626	GSAP	-	7
ENSG00000127947	ENST00000248594	ENSP00000248594	PTPN12	+	7
ENSG00000221813	ENST00000641698	ENSP00000492907	OR6B1	+	7
ENSG00000146618	ENST00000275461	ENSP00000275461	FERD3L	-	7
ENSG00000122783	ENST00000393114	ENSP00000376823	CYREN	-	7
ENSG00000146859	ENST00000275767	ENSP00000275767	TMEM140	+	7
ENSG00000105875	ENST00000354475	ENSP00000346466	WDR91	-	7
ENSG00000106460	ENST00000396668	ENSP00000379902	TMEM106B	+	7
ENSG00000146530	ENST00000275358	ENSP00000275358	VWDE	-	7
ENSG00000160991	ENST00000495936	ENSP00000420178	ORAI2	+	7
ENSG00000213214	ENST00000378115	ENSP00000367355	ARHGEF35	-	7
ENSG00000212807	ENST00000641810	ENSP00000493333	OR2A42	-	7
ENSG00000243896	ENST00000641841	ENSP00000493320	OR2A7	-	7
ENSG00000221970	ENST00000641044	ENSP00000493454	OR2A1	+	7
ENSG00000050327	ENST00000056217	ENSP00000056217	ARHGEF5	+	7
ENSG00000106410	ENST00000467773	ENSP00000419457	NOBOX	-	7
ENSG00000221836	ENST00000641693	ENSP00000493295	OR2A5	+	7
ENSG00000221933	ENST00000641663	ENSP00000493343	OR2A25	+	7
ENSG00000221858	ENST00000641592	ENSP00000493157	OR2A12	+	7
ENSG00000221938	ENST00000641068	ENSP00000493353	OR2A14	+	7
ENSG00000184863	ENST00000401878	ENSP00000384160	RBM33	+	7
ENSG00000164690	ENST00000297261	ENSP00000297261	SHH	-	7
ENSG00000105982	ENST00000317955	ENSP00000315950	RNF32	+	7
ENSG00000105983	ENST00000353442	ENSP00000326604	LMBR1	-	7
ENSG00000146909	ENST00000275820	ENSP00000275820	NOM1	+	7
ENSG00000130675	ENST00000252971	ENSP00000252971	MNX1	-	7
ENSG00000106633	ENST00000403799	ENSP00000384247	GCK	-	7
ENSG00000170279	ENST00000307003	ENSP00000304071	C7orf33	+	7
ENSG00000055130	ENST00000325222	ENSP00000326804	CUL1	+	7
ENSG00000106462	ENST00000320356	ENSP00000320147	EZH2	-	7
ENSG00000155660	ENST00000652332	ENSP00000499129	PDIA4	-	7
ENSG00000055118	ENST00000262186	ENSP00000262186	KCNH2	-	7
ENSG00000135205	ENST00000285871	ENSP00000285871	CCDC146	+	7
ENSG00000155428	ENST00000285805	ENSP00000285805	TRIM74	-	7
ENSG00000236609	ENST00000457543	ENSP00000455585	ZNF853	+	7
ENSG00000205903	ENST00000382252	ENSP00000477706	ZNF316	+	7
ENSG00000164631	ENST00000405858	ENSP00000385939	ZNF12	-	7
ENSG00000106077	ENST00000222800	ENSP00000222800	ABHD11	-	7
ENSG00000146648	ENST00000275493	ENSP00000275493	EGFR	+	7
ENSG00000169894	ENST00000379458	ENSP00000368771	MUC3A	+	7
ENSG00000169876	ENST00000306151	ENSP00000302716	MUC17	+	7
ENSG00000169871	ENST00000306085	ENSP00000305161	TRIM56	+	7
ENSG00000105991	ENST00000643460	ENSP00000494260	HOXA1	-	7
ENSG00000105996	ENST00000222718	ENSP00000222718	HOXA2	-	7
ENSG00000197576	ENST00000360046	ENSP00000353151	HOXA4	-	7
ENSG00000106004	ENST00000222726	ENSP00000222726	HOXA5	-	7
ENSG00000106006	ENST00000222728	ENSP00000222728	HOXA6	-	7
ENSG00000122592	ENST00000242159	ENSP00000242159	HOXA7	-	7
ENSG00000078399	ENST00000343483	ENSP00000343619	HOXA9	-	7
ENSG00000253293	ENST00000283921	ENSP00000283921	HOXA10	-	7
ENSG00000005073	ENST00000006015	ENSP00000006015	HOXA11	-	7
ENSG00000106031	ENST00000649031	ENSP00000497112	HOXA13	-	7
ENSG00000106038	ENST00000496902	ENSP00000419266	EVX1	+	7
ENSG00000277149	ENST00000620995	ENSP00000482502	TYW1B	-	7
ENSG00000130305	ENST00000438747	ENSP00000388464	NSUN5	-	7
ENSG00000146755	ENST00000333149	ENSP00000327994	TRIM50	-	7
ENSG00000077800	ENST00000252037	ENSP00000252037	FKBP6	+	7
ENSG00000153993	ENST00000284136	ENSP00000284136	SEMA3D	-	7
ENSG00000263001	ENST00000573035	ENSP00000460070	GTF2I	+	7
ENSG00000158517	ENST00000289473	ENSP00000289473	NCF1	+	7
ENSG00000274070	ENST00000616305	ENSP00000484732	CASTOR2	+	7
ENSG00000274523	ENST00000610322	ENSP00000480364	RCC1L	-	7
ENSG00000174428	ENST00000472837	ENSP00000480524	GTF2IRD2B	+	7
ENSG00000188763	ENST00000344575	ENSP00000345785	FZD9	+	7
ENSG00000146587	ENST00000396912	ENSP00000380120	RBAK	+	7
ENSG00000004846	ENST00000404938	ENSP00000384881	ABCB5	+	7
ENSG00000132436	ENST00000433017	ENSP00000399997	FIGNL1	-	7
ENSG00000171130	ENST00000425642	ENSP00000396148	ATP6V0E2	+	7
ENSG00000106052	ENST00000396319	ENSP00000379612	TAX1BP1	+	7
ENSG00000225781	ENST00000418316	ENSP00000396085	OR6V1	+	7
ENSG00000221910	ENST00000408955	ENSP00000386222	OR2F2	+	7
ENSG00000221989	ENST00000408979	ENSP00000386209	OR2A2	+	7
ENSG00000198822	ENST00000361669	ENSP00000355316	GRM3	+	7
ENSG00000091073	ENST00000430490	ENSP00000411986	DTX2	+	7
ENSG00000179468	ENST00000350513	ENSP00000316518	OR9A2	-	7
ENSG00000244623	ENST00000316368	ENSP00000313936	OR2AE1	-	7
ENSG00000064419	ENST00000265388	ENSP00000265388	TNPO3	-	7
ENSG00000164900	ENST00000297537	ENSP00000297537	GBX1	-	7
ENSG00000196275	ENST00000451013	ENSP00000406723	GTF2IRD2	-	7
ENSG00000285480	ENST00000644661	ENSP00000495192	H2BE1	-	7
ENSG00000146707	ENST00000310842	ENSP00000309233	POMZP3	-	7
ENSG00000182095	ENST00000430969	ENSP00000395538	TNRC18	-	7
ENSG00000205277	ENST00000536621	ENSP00000441929	MUC12	+	7
ENSG00000187037	ENST00000334425	ENSP00000334540	GPR141	+	7
ENSG00000078487	ENST00000684423	ENSP00000507762	ZCWPW1	-	7
ENSG00000170379	ENST00000684770	ENSP00000506869	TCAF2	+	7
ENSG00000185177	ENST00000319636	ENSP00000324518	ZNF479	-	7
ENSG00000219545	ENST00000682710	ENSP00000507605	UMAD1	+	7
ENSG00000164707	ENST00000682651	ENSP00000508027	SLC13A4	-	7
ENSG00000106603	ENST00000223336	ENSP00000223336	COA1	-	7
ENSG00000106304	ENST00000682466	ENSP00000508393	SPAM1	+	7
ENSG00000105997	ENST00000612286	ENSP00000484411	HOXA3	-	7
ENSG00000174945	ENST00000683327	ENSP00000506962	AMZ1	+	7
ENSG00000197123	ENST00000421025	ENSP00000416809	ZNF679	+	7
ENSG00000234444	ENST00000423484	ENSP00000400852	ZNF736	+	7
ENSG00000173041	ENST00000309683	ENSP00000309330	ZNF680	-	7
ENSG00000196313	ENST00000434423	ENSP00000405562	POM121	+	7
ENSG00000214022	ENST00000489432	ENSP00000417291	REPIN1	+	7
ENSG00000196456	ENST00000329630	ENSP00000330838	ZNF775	+	7
ENSG00000171115	ENST00000307271	ENSP00000305107	GIMAP8	+	7
ENSG00000106526	ENST00000683684	ENSP00000507618	ACTR3C	-	7
ENSG00000164600	ENST00000297142	ENSP00000297142	NEUROD6	-	7
ENSG00000106341	ENST00000342032	ENSP00000340125	PPP1R17	+	7
ENSG00000180347	ENST00000615280	ENSP00000478518	ITPRID1	+	7
ENSG00000248767	ENST00000506382	ENSP00000492766	FOXL3	+	7
ENSG00000197461	ENST00000402802	ENSP00000383889	PDGFA	-	7
ENSG00000155026	ENST00000337579	ENSP00000338556	RSPH10B	-	7
ENSG00000169402	ENST00000297186	ENSP00000297186	RSPH10B2	+	7
ENSG00000218305	ENST00000428251	ENSP00000497679	CDC14C	+	7
ENSG00000106346	ENST00000306177	ENSP00000301962	USP42	+	7
ENSG00000178809	ENST00000437796	ENSP00000417040	TRIM73	+	7
ENSG00000152926	ENST00000620222	ENSP00000479944	ZNF117	-	7
ENSG00000223614	ENST00000429565	ENSP00000485547	ZNF735	+	7
ENSG00000105784	ENST00000338056	ENSP00000337732	RUNDC3B	+	7
ENSG00000270617	ENST00000603700	ENSP00000473871	URGCP-MRPS24	-	7
ENSG00000158560	ENST00000324972	ENSP00000320130	DYNC1I1	+	7
ENSG00000170092	ENST00000455862	ENSP00000485662	SPDYE5	+	7
ENSG00000241149	ENST00000330020	ENSP00000492202	ZNF722P	+	7
ENSG00000185040	ENST00000515340	ENSP00000488825	SPDYE16	-	7
ENSG00000136206	ENST00000258704	ENSP00000258704	SPDYE1	+	7
ENSG00000242265	ENST00000612748	ENSP00000480676	PEG10	+	7
ENSG00000161040	ENST00000313221	ENSP00000321927	FBXL13	-	7
ENSG00000248919	ENST00000413834	ENSP00000400168	ATP5MF-PTCD1	-	7
ENSG00000127922	ENST00000623693	ENSP00000485353	SEM1	-	7
ENSG00000230268	ENST00000473520	ENSP00000492512	SSU72P8	+	7
ENSG00000269955	ENST00000541515	ENSP00000440222	FMC1-LUC7L2	+	7
ENSG00000155530	ENST00000645682	ENSP00000495637	LRGUK	+	7
ENSG00000158467	ENST00000325006	ENSP00000315931	AHCYL2	+	7
ENSG00000270672	ENST00000604952	ENSP00000473686	MTRNR2L6	+	7
ENSG00000133619	ENST00000496259	ENSP00000418647	KRBA1	+	7
ENSG00000135175	ENST00000257627	ENSP00000257627	OCM2	-	7
ENSG00000257743	ENST00000477922	ENSP00000420449	MGAM2	+	7
ENSG00000288558	ENST00000673665	ENSP00000501082	DUS4L-BCAP29	+	7
ENSG00000181220	ENST00000644635	ENSP00000493970	ZNF746	-	7
ENSG00000135272	ENST00000393486	ENSP00000377126	MDFIC	+	7
ENSG00000272968	ENST00000407184	ENSP00000385560	RBAK-RBAKDN	+	7
ENSG00000188186	ENST00000441173	ENSP00000387926	LAMTOR4	+	7
ENSG00000213413	ENST00000317271	ENSP00000316675	PVRIG	+	7
ENSG00000121716	ENST00000609309	ENSP00000477365	PILRB	+	7
ENSG00000181652	ENST00000639579	ENSP00000491504	ATG9B	-	7
ENSG00000285292	ENST00000222388	ENSP00000222388	ABCF2-H2BE1	-	7
ENSG00000033100	ENST00000035307	ENSP00000035307	CHPF2	+	7
ENSG00000006576	ENST00000416283	ENSP00000400958	PHTF2	+	7
ENSG00000281887	ENST00000611999	ENSP00000477920	GIMAP1-GIMAP5	+	7
ENSG00000188707	ENST00000343855	ENSP00000343242	ZBED6CL	+	7
ENSG00000080802	ENST00000451834	ENSP00000388491	CNOT4	-	7
ENSG00000122574	ENST00000409123	ENSP00000386790	WIPF3	+	7
ENSG00000224940	ENST00000535159	ENSP00000445239	PRRT4	-	7
ENSG00000005075	ENST00000393794	ENSP00000377383	POLR2J	-	7
ENSG00000168255	ENST00000513506	ENSP00000421085	POLR2J3	-	7
ENSG00000285437	ENST00000613744	ENSP00000482932	POLR2J3	-	7
ENSG00000173678	ENST00000436228	ENSP00000440393	SPDYE2B	+	7
ENSG00000228049	ENST00000358438	ENSP00000351218	POLR2J2	-	7
ENSG00000284981	ENST00000644544	ENSP00000494359	UPK3BL2	-	7
ENSG00000283267	ENST00000637645	ENSP00000490466	FAM237B	-	7
ENSG00000221866	ENST00000359827	ENSP00000352882	PLXNA4	-	7
ENSG00000136197	ENST00000350427	ENSP00000343364	C7orf25	-	7
ENSG00000215045	ENST00000457091	ENSP00000397351	GRID2IP	-	7
